"","Date","SPX","GLD","USO","SLV","EUR.USD","day","month","year","lag_SPX","lag_GLD","lag_USO","lag_SLV","lag_EUR.USD","norm_SPX","norm_USO","norm_SLV","norm_EUR.USD","gold_label"
"1090",2012-12-20,1443.689941,159.729996,32.73,29,1.321528,20,12,2012,1435.810059,161.690002,32.669998,30.110001,1.323101,0.349290128697045,0.226168730108599,0.524602995293048,0.504654748272,"Down"
"1091",2012-12-21,1430.150024,160.330002,32.360001,29,1.323767,21,12,2012,1443.689941,159.729996,32.73,29,1.321528,0.343125365291789,0.222790360953515,0.524602995293048,0.508654741125965,"Up"
"1092",2012-12-24,1426.660034,160.619995,32.240002,28.940001,1.3182,24,12,2012,1430.150024,160.330002,32.360001,29,1.323767,0.341536362742016,0.221694679829401,0.523040928041704,0.498709247504694,"Up"
"1093",2012-12-26,1419.829956,160.779999,33.150002,29.01,1.318044,26,12,2012,1426.660034,160.619995,32.240002,28.940001,1.3182,0.338426608457005,0.230003664262135,0.524863344174087,0.498430552156227,"Up"
"1094",2012-12-27,1418.099976,161.160004,33.189999,29.24,1.322576,27,12,2012,1419.829956,160.779999,33.150002,29.01,1.318044,0.337638943555084,0.230368866954834,0.530851368437978,0.506527009330935,"Up"
"1095",2012-12-28,1402.430054,160.539993,33.040001,29.1,1.32503,28,12,2012,1418.099976,161.160004,33.189999,29.24,1.322576,0.33050438270742,0.228999272397755,0.527206484103436,0.510911101543365,"Down"
"1096",2012-12-31,1426.189941,162.020004,33.369999,29.370001,1.322769,31,12,2012,1402.430054,160.539993,33.040001,29.1,1.32503,0.341322328038298,0.232012402337133,0.53423592992637,0.506871805499231,"Up"
"1097",2013-01-02,1462.420044,163.169998,33.82,29.92,1.319784,2,1,2013,1426.189941,162.020004,33.369999,29.370001,1.322769,0.357817998812577,0.236121249923633,0.548555092348612,0.501539077196825,"Up"
"1098",2013-01-03,1459.369995,161.199997,33.740002,29.18,1.318218,3,1,2013,1462.420044,163.169998,33.82,29.92,1.319784,0.356429302673639,0.235390808015226,0.529289275151746,0.498741404660286,"Down"
"1099",2013-01-04,1466.469971,160.440002,33.880001,29.24,1.303271,4,1,2013,1459.369995,161.199997,33.740002,29.18,1.318218,0.359661942299348,0.236669104181818,0.530851368437978,0.472038459958089,"Down"
"1100",2013-01-07,1461.890015,159.429993,33.919998,29.18,1.306745,7,1,2013,1466.469971,160.440002,33.880001,29.24,1.303271,0.357576675074557,0.237034306874517,0.529289275151746,0.478244790987421,"Down"
"1101",2013-01-08,1457.150024,160.559998,33.959999,29.379999,1.312508,8,1,2013,1461.890015,159.429993,33.919998,29.18,1.306745,0.355418543450999,0.237399546090224,0.534496226737632,0.48854044030292,"Up"
"1102",2013-01-09,1461.02002,160.490005,33.880001,29.35,1.308233,9,1,2013,1457.150024,160.559998,33.959999,29.379999,1.312508,0.357180563832608,0.236669104181818,0.533715206129404,0.480903115849726,"Down"
"1103",2013-01-10,1472.119995,161.979996,34.169998,29.780001,1.305483,10,1,2013,1461.02002,160.490005,33.880001,29.35,1.308233,0.362234414582156,0.239316994905488,0.544910234048958,0.475990217078665,"Up"
"1104",2013-01-11,1472.050049,161.059998,34.060001,29.48,1.327316,11,1,2013,1472.119995,161.979996,34.169998,29.780001,1.305483,0.362202567965877,0.238312639564117,0.537099741582908,0.514995060303599,"Down"
"1105",2013-01-14,1470.680054,161.539993,34.279999,30.040001,1.336202,14,1,2013,1472.050049,161.059998,34.060001,29.48,1.327316,0.361578805276535,0.240321386769867,0.551679304955965,0.530869976114379,"Up"
"1106",2013-01-15,1472.339966,162.559998,33.990002,30.360001,1.337793,15,1,2013,1470.680054,161.539993,34.279999,30.040001,1.336202,0.362334568015224,0.237673496046197,0.560010469149204,0.533712311367019,"Up"
"1107",2013-01-16,1472.630005,162.649994,34.279999,30.450001,1.330849,16,1,2013,1472.339966,162.559998,33.990002,30.360001,1.337793,0.362466623611525,0.240321386769867,0.562353609078553,0.521306795342929,"Up"
"1108",2013-01-17,1480.939941,163.350006,34.669998,30.67,1.32908,17,1,2013,1472.630005,162.649994,34.279999,30.450001,1.330849,0.366250161527808,0.24388237096743,0.568081258426517,0.518146461551654,"Up"
"1109",2013-01-18,1485.97998,163.089996,34.77,30.809999,1.337256,18,1,2013,1480.939941,163.350006,34.669998,30.67,1.32908,0.36854490587434,0.244795464441322,0.571726116726171,0.532752956225179,"Down"
"1110",2013-01-22,1492.560059,163.669998,35.009998,31.120001,1.33115,22,1,2013,1485.97998,163.089996,34.77,30.809999,1.337256,0.371540834890958,0.24698682668955,0.579796984108148,0.52184453444478,"Up"
"1111",2013-01-23,1494.810059,163.210007,34.610001,31.190001,1.331398,23,1,2013,1492.560059,163.669998,35.009998,31.120001,1.33115,0.372565266404225,0.243334553232253,0.581619426275419,0.522287588588498,"Down"
"1112",2013-01-24,1494.819946,161.419998,34.759998,30.65,1.330849,24,1,2013,1494.810059,163.210007,34.610001,31.190001,1.331398,0.372569767983946,0.244704138658579,0.567560560664439,0.521306795342929,"Down"
"1113",2013-01-25,1502.959961,160.649994,34.779999,30.209999,1.336934,25,1,2013,1494.819946,161.419998,34.759998,30.65,1.330849,0.376275940377044,0.244886762831809,0.556105183863847,0.532177700441804,"Down"
"1114",2013-01-28,1500.180054,160.289993,34.939999,29.85,1.346602,28,1,2013,1502.959961,160.649994,34.779999,30.209999,1.336934,0.375010240672709,0.24634768317163,0.546732650181341,0.549449666012209,"Down"
"1115",2013-01-29,1507.839966,160.990005,35.290001,30.32,1.344628,29,1,2013,1500.180054,160.289993,34.939999,29.85,1.346602,0.378497820780112,0.249543464676494,0.558969047590161,0.545923097948909,"Up"
"1116",2013-01-30,1501.959961,162.190002,35.490002,30.92,1.349164,30,1,2013,1507.839966,160.990005,35.290001,30.32,1.344628,0.375820637482259,0.251369624232023,0.574589980452485,0.554026701158194,"Up"
"1117",2013-01-31,1498.109985,161.199997,35.279999,30.440001,1.356834,31,1,2013,1501.959961,162.190002,35.490002,30.92,1.349164,0.374067732264604,0.249452138893751,0.562093260197514,0.567729222457843,"Down"
"1118",2013-02-01,1513.170044,161.449997,35.349998,30.780001,1.3611,1,2,2013,1498.109985,161.199997,35.279999,30.440001,1.356834,0.380924620722945,0.250091282411671,0.570945122152831,0.575350468333241,"Up"
"1119",2013-02-04,1495.709961,162,34.779999,30.690001,1.364871,4,2,2013,1513.170044,161.449997,35.349998,30.780001,1.3611,0.372974994389849,0.244886762831809,0.568601982223483,0.582087392429848,"Up"
"1120",2013-02-05,1511.290039,161.960007,35.029999,30.76,1.351169,5,2,2013,1495.709961,162,34.779999,30.690001,1.364871,0.380068649004234,0.24716945086278,0.570424398355866,0.557608650989458,"Down"
"1121",2013-02-06,1512.119995,162.389999,35.040001,30.809999,1.358142,6,2,2013,1511.290039,161.960007,35.029999,30.76,1.351169,0.380446530373579,0.247260776645523,0.571726116726171,0.570065975764224,"Up"
"1122",2013-02-07,1509.390015,161.839996,34.68,30.459999,1.352393,7,2,2013,1512.119995,162.389999,35.040001,30.809999,1.358142,0.379203562576872,0.243973696750173,0.562613905889816,0.559795337569741,"Down"
"1123",2013-02-08,1517.930054,161.570007,34.700001,30.43,1.338939,8,2,2013,1509.390015,161.839996,34.68,30.459999,1.352393,0.383091867055153,0.244156320923402,0.561832885281587,0.535759650273068,"Down"
"1124",2013-02-11,1517.01001,159.699997,35.119999,30,1.336827,11,2,2013,1517.930054,161.570007,34.700001,30.43,1.338939,0.382672968358623,0.247991218553929,0.550637883396922,0.531986544016893,"Down"
"1125",2013-02-12,1519.430054,159.889999,35.279999,30.09,1.340357,12,2,2013,1517.01001,159.699997,35.119999,30,1.336827,0.383774821397332,0.249452138893751,0.55298102332627,0.538292919530291,"Up"
"1126",2013-02-13,1520.329956,159.050003,35.189999,29.77,1.345207,13,2,2013,1519.430054,159.889999,35.279999,30.09,1.340357,0.384184549382955,0.248630371202601,0.544649859133031,0.546957486453798,"Down"
"1127",2013-02-14,1521.380005,158.350006,35.27,29.459999,1.344447,14,2,2013,1520.329956,159.050003,35.189999,29.77,1.345207,0.384662639732322,0.249360840503264,0.536579017785942,0.545599739884341,"Down"
"1128",2013-02-15,1519.790039,155.759995,34.720001,28.83,1.335292,15,2,2013,1521.380005,158.350006,35.27,29.459999,1.344447,0.383938723609911,0.24433893596588,0.52017706431539,0.529244253248319,"Down"
"1129",2013-02-19,1530.939941,155.330002,34.959999,28.450001,1.334721,19,2,2013,1519.790039,155.759995,34.720001,28.83,1.335292,0.389015306267087,0.246530298214108,0.510283832870806,0.528224156812583,"Down"
"1130",2013-02-20,1511.949951,151.440002,34.169998,27.59,1.339585,20,2,2013,1530.939941,155.330002,34.959999,28.450001,1.334721,0.380369108848138,0.239316994905488,0.487893803066587,0.536913734857106,"Down"
"1131",2013-02-21,1502.420044,152.619995,33.43,27.73,1.327316,21,2,2013,1511.949951,151.440002,34.169998,27.59,1.339585,0.376030114604,0.232560256595318,0.491538687401129,0.514995060303599,"Up"
"1132",2013-02-22,1515.599976,152.970001,33.599998,27.83,1.319435,22,2,2013,1502.420044,152.619995,33.43,27.73,1.327316,0.382030975796677,0.234112466194874,0.494142176211517,0.500915585680061,"Up"
"1133",2013-02-25,1487.849976,154.339996,33.209999,28.07,1.319592,25,2,2013,1515.599976,152.970001,33.599998,27.83,1.319435,0.369396320466378,0.230551481997312,0.500390549356446,0.501196067537173,"Up"
"1134",2013-02-26,1496.939941,156.220001,33.330002,28.41,1.306506,26,2,2013,1487.849976,154.339996,33.209999,28.07,1.319592,0.373535007844377,0.231647199644434,0.509242411311763,0.4778178154215,"Up"
"1135",2013-02-27,1515.98999,154.570007,33.400002,28.01,1.306592,27,2,2013,1496.939941,156.220001,33.330002,28.41,1.306506,0.382208550299884,0.232286352293106,0.498828456070214,0.477971455164886,"Down"
"1136",2013-02-28,1514.680054,153,33.060001,27.540001,1.315097,28,2,2013,1515.98999,154.570007,33.400002,28.01,1.306592,0.3816121326471,0.229181887440233,0.486592084696281,0.493165711182293,"Down"
"1137",2013-03-01,1518.199951,152.440002,32.740002,27.620001,1.305995,1,3,2013,1514.680054,153,33.060001,27.540001,1.315097,0.383214751940547,0.226260055891342,0.488674875744591,0.476904909504405,"Down"
"1138",2013-03-04,1525.199951,152.300003,32.400002,27.6,1.301693,4,3,2013,1518.199951,152.440002,32.740002,27.620001,1.305995,0.386401872204046,0.223155600169222,0.488154151947626,0.469219349317822,"Down"
"1139",2013-03-05,1539.790039,152.380005,32.689999,27.75,1.303611,5,3,2013,1525.199951,152.300003,32.400002,27.6,1.301693,0.393044781505623,0.225803490892892,0.492059385163207,0.472645872897056,"Up"
"1140",2013-03-06,1541.459961,153.229996,32.540001,28.1,1.304853,6,3,2013,1539.790039,152.380005,32.689999,27.75,1.303611,0.393805101826289,0.224433896335814,0.501171595999562,0.474864716632932,"Up"
"1141",2013-03-07,1544.26001,152.690002,32.939999,27.91,1.297858,7,3,2013,1541.459961,153.229996,32.540001,28.1,1.304853,0.39507997224153,0.228086178923863,0.496224967259827,0.462368088667997,"Down"
"1142",2013-03-08,1551.180054,152.710007,33.049999,28.01,1.311131,8,3,2013,1544.26001,152.690002,32.939999,27.91,1.297858,0.398230688306774,0.22909056165749,0.498828456070214,0.486080417900102,"Up"
"1143",2013-03-11,1556.219971,152.990005,33.040001,28.02,1.298802,11,3,2013,1551.180054,152.710007,33.049999,28.01,1.311131,0.400525377106353,0.228999272397755,0.499088804951253,0.464054552827954,"Up"
"1144",2013-03-12,1552.47998,154.190002,33.259998,28.200001,1.303271,12,3,2013,1556.219971,152.990005,33.040001,28.02,1.298802,0.398822548377581,0.231008010472754,0.503775110844838,0.472038459958089,"Up"
"1145",2013-03-13,1554.52002,153.660004,33.189999,27.940001,1.302932,13,3,2013,1552.47998,154.190002,33.259998,28.200001,1.303271,0.399751384495059,0.230368866954834,0.497006039937831,0.471432833527765,"Down"
"1146",2013-03-14,1563.22998,153.679993,33.419998,27.799999,1.29584,14,3,2013,1554.52002,153.660004,33.189999,27.940001,1.302932,0.403717054496526,0.232468930812575,0.493361103533512,0.458762914224361,"Up"
"1147",2013-03-15,1560.699951,154,33.599998,27.799999,1.301236,15,3,2013,1563.22998,153.679993,33.419998,27.799999,1.29584,0.402565124968934,0.234112466194874,0.493361103533512,0.468402914867504,"Up"
"1148",2013-03-18,1552.099976,155.380005,33.650002,27.950001,1.289275,18,3,2013,1560.699951,154,33.599998,27.799999,1.301236,0.398649531456351,0.234569040324077,0.497266388818869,0.447034484976355,"Up"
"1149",2013-03-19,1548.339966,156.080002,33.07,27.93,1.294498,19,3,2013,1552.099976,155.380005,33.650002,27.950001,1.289275,0.396937588018928,0.22927318583072,0.496745665021904,0.456365419624083,"Up"
"1150",2013-03-20,1558.709961,155.369995,33.450001,27.809999,1.286389,20,3,2013,1548.339966,156.080002,33.07,27.93,1.294498,0.40165907676134,0.232742880768548,0.493621452414551,0.441878621029708,"Down"
"1151",2013-03-21,1545.800049,156.25,33.049999,28.18,1.294163,21,3,2013,1558.709961,155.369995,33.450001,27.809999,1.286389,0.395781156456313,0.22909056165749,0.503254387047872,0.455766939228335,"Up"
"1152",2013-03-22,1556.890015,155.550003,33.610001,27.75,1.290489,22,3,2013,1545.800049,156.25,33.049999,28.18,1.294163,0.400830450079186,0.234203801108369,0.492059385163207,0.449203306470198,"Down"
"1153",2013-03-25,1551.689941,155.240005,33.849998,27.84,1.302406,25,3,2013,1556.890015,155.550003,33.610001,27.75,1.290489,0.398462841333887,0.236395154225845,0.494402525092555,0.470493129981009,"Down"
"1154",2013-03-26,1563.77002,154.720001,34.450001,27.75,1.285843,26,3,2013,1551.689941,155.240005,33.849998,27.84,1.302406,0.403962936271826,0.241873632892432,0.492059385163207,0.440903187310072,"Down"
"1155",2013-03-27,1562.849976,155.360001,34.549999,27.73,1.286008,27,3,2013,1563.77002,154.720001,34.450001,27.75,1.285843,0.403544037575296,0.242786689843316,0.491538687401129,0.441197961236335,"Up"
"1156",2013-03-28,1569.189941,154.449997,34.75,27.42,1.277792,28,3,2013,1562.849976,155.360001,34.549999,27.73,1.286008,0.406430641992635,0.244612849398845,0.483467872088928,0.42652000621705,"Down"
"1157",2013-04-01,1562.170044,154.669998,34.68,27.09,1.285017,1,4,2013,1569.189941,154.449997,34.75,27.42,1.277792,0.403234462567438,0.243973696750173,0.47487635901465,0.43942753117011,"Up"
"1158",2013-04-02,1570.25,152.429993,34.650002,26.35,1.282051,2,4,2013,1562.170044,154.669998,34.68,27.09,1.285017,0.406913289923978,0.24369979244796,0.455610541817784,0.43412874653194,"Down"
"1159",2013-04-03,1553.689941,150.729996,33.759998,26.09,1.285017,3,4,2013,1570.25,152.429993,34.650002,26.35,1.282051,0.399373447123458,0.235573386534695,0.448841470910777,0.43942753117011,"Down"
"1160",2013-04-04,1559.97998,150.289993,33.389999,25.99,1.292825,4,4,2013,1553.689941,150.729996,33.759998,26.09,1.285017,0.402237320088473,0.232195017379611,0.44623798210039,0.453376590662634,"Down"
"1161",2013-04-08,1563.069946,152.160004,33.490002,26.32,1.302932,8,4,2013,1559.97998,150.289993,33.389999,25.99,1.292825,0.403644190553062,0.233108119984255,0.454829495174668,0.471432833527765,"Up"
"1162",2013-04-09,1568.609985,153.339996,33.639999,27.030001,1.308027,9,4,2013,1563.069946,152.160004,33.490002,26.32,1.302932,0.406166586346987,0.234477705410581,0.473314291763306,0.480535095069058,"Up"
"1163",2013-04-10,1587.72998,150.75,33.830002,26.68,1.305534,10,4,2013,1568.609985,153.339996,33.639999,27.030001,1.308027,0.414871975418772,0.236212575706376,0.464202054892062,0.47608132901951,"Down"
"1164",2013-04-11,1593.369995,151.050003,33.459999,26.700001,1.311475,11,4,2013,1587.72998,150.75,33.830002,26.68,1.305534,0.417439890574906,0.232834170028282,0.464722778689028,0.486694976873645,"Up"
"1165",2013-04-15,1552.359985,131.309998,31.49,22.09,1.305466,15,4,2013,1593.369995,151.050003,33.459999,26.700001,1.311475,0.398767914306721,0.214846597474984,0.344701918495283,0.475959846431717,"Down"
"1166",2013-04-16,1574.569946,132.800003,31.76,22.67,1.31787,16,4,2013,1552.359985,131.309998,31.49,22.09,1.305466,0.408880173843096,0.217311900548432,0.35980215359553,0.498119699652167,"Up"
"1167",2013-04-17,1552.01001,132.869995,31.01,22.440001,1.303492,17,4,2013,1574.569946,132.800003,31.76,22.67,1.31787,0.398608569676118,0.210463836455519,0.353814155366527,0.472433278368418,"Up"
"1168",2013-04-18,1541.609985,134.300003,31.639999,22.4,1.305313,18,4,2013,1552.01001,132.869995,31.01,22.440001,1.303492,0.393873408187776,0.216216201162814,0.352772733807484,0.475686510609181,"Up"
"1169",2013-04-22,1562.5,137.899994,31.82,22.620001,1.306165,22,4,2013,1541.609985,134.300003,31.639999,22.4,1.305313,0.40338469248939,0.217859745675865,0.358500435225224,0.477208615973888,"Up"
"1170",2013-04-23,1578.780029,136.880005,31.860001,22.18,1.299444,23,4,2013,1562.5,137.899994,31.82,22.620001,1.306165,0.410797036820283,0.218224984891573,0.347045058424632,0.465201491377416,"Down"
"1171",2013-04-24,1578.790039,138.369995,32.66,22.42,1.301744,24,4,2013,1578.780029,136.880005,31.860001,22.18,1.299444,0.41080159440226,0.225529577459928,0.353293431569562,0.469310461258667,"Up"
"1172",2013-04-25,1585.160034,141.630005,33.25,23.49,1.300728,25,4,2013,1578.790039,138.369995,32.66,22.42,1.301744,0.41370187156553,0.230916721213019,0.381150761840706,0.467495368476341,"Up"
"1173",2013-04-29,1593.609985,142.300003,33.610001,23.540001,1.309586,29,4,2013,1585.160034,141.630005,33.25,23.49,1.300728,0.417549158716626,0.234203801108369,0.382452532280788,0.483320262045088,"Up"
"1174",2013-04-30,1597.569946,142.770004,33.16,23.459999,1.316829,30,4,2013,1593.609985,142.300003,33.610001,23.540001,1.309586,0.419352140423164,0.230094953521869,0.380369689162702,0.49625994415374,"Up"
"1175",2013-05-01,1582.699951,141.110001,32.389999,22.860001,1.318218,1,5,2013,1597.569946,142.770004,33.16,23.459999,1.316829,0.412581788654217,0.223064265255727,0.364748808370154,0.498741404660286,"Down"
"1176",2013-05-02,1597.589966,141.919998,33.490002,23.02,1.306506,2,5,2013,1582.699951,141.110001,32.389999,22.860001,1.318218,0.419361255587117,0.233108119984255,0.368914364431886,0.4778178154215,"Up"
"1177",2013-05-06,1617.5,142.149994,34.139999,23.18,1.307019,6,5,2013,1597.589966,141.919998,33.490002,23.02,1.306506,0.428426351702597,0.239043081472523,0.373079946528505,0.478734294355883,"Up"
"1178",2013-05-07,1625.959961,140.380005,34.009998,23.1,1.307702,7,5,2013,1617.5,142.149994,34.139999,23.18,1.307019,0.43227819643567,0.237856074565666,0.370997155480196,0.47995447975975,"Down"
"1179",2013-05-08,1632.689941,142.460007,34.400002,23.120001,1.316136,8,5,2013,1625.959961,140.380005,34.009998,23.1,1.307702,0.435342375811519,0.241417104416989,0.371517879277161,0.495021893663432,"Up"
"1180",2013-05-09,1626.670044,140.809998,34.169998,22.889999,1.303441,9,5,2013,1632.689941,142.460007,34.400002,23.120001,1.316136,0.432601499281108,0.239316994905488,0.365529802943494,0.472342166427572,"Down"
"1181",2013-05-13,1633.77002,138.429993,33.860001,22.83,1.298802,13,5,2013,1626.670044,140.809998,34.169998,22.889999,1.303441,0.435834138906816,0.23648648913934,0.36396773569215,0.464054552827954,"Down"
"1182",2013-05-14,1650.339966,137.809998,33.560001,22.57,1.293711,14,5,2013,1633.77002,138.429993,33.860001,22.83,1.298802,0.443378483287056,0.233747263502175,0.357198664785143,0.454959437321238,"Down"
"1183",2013-05-15,1658.780029,134.630005,33.610001,21.76,1.288245,15,5,2013,1650.339966,137.809998,33.560001,22.57,1.293711,0.447221268403129,0.234203801108369,0.336110405421005,0.445194381073013,"Down"
"1184",2013-05-16,1650.469971,134.089996,33.869999,21.950001,1.288328,16,5,2013,1658.780029,134.630005,33.610001,21.76,1.288245,0.443437674939893,0.236577778399075,0.341057060195629,0.445342661290467,"Down"
"1185",2013-05-20,1666.290039,135.119995,34.439999,22.280001,1.289108,20,5,2013,1650.469971,134.089996,33.869999,21.950001,1.288328,0.450640597695998,0.241782307109688,0.349648573269907,0.446736138032804,"Up"
"1186",2013-05-21,1669.160034,132.880005,34.110001,21.620001,1.291906,21,5,2013,1666.290039,135.119995,34.439999,22.280001,1.289108,0.451947314727518,0.238769177170311,0.332465547121351,0.451734789218778,"Down"
"1187",2013-05-22,1655.349976,131.940002,33.459999,21.51,1.284208,22,5,2013,1669.160034,132.880005,34.110001,21.620001,1.291906,0.445659555342961,0.232834170028282,0.329601683395037,0.437982245677096,"Down"
"1188",2013-05-23,1650.51001,134.610001,33.540001,21.879999,1.292507,23,5,2013,1655.349976,131.940002,33.459999,21.51,1.284208,0.443455904812497,0.233564648459697,0.339234565958582,0.452808480913835,"Up"
"1189",2013-05-28,1660.060059,133.490005,33.790001,21.530001,1.284637,28,5,2013,1650.51001,134.610001,33.540001,21.879999,1.292507,0.447804069767541,0.235847336490668,0.330122407192002,0.438748657885381,"Down"
"1190",2013-05-29,1648.359985,134.830002,33.099998,21.709999,1.294783,29,5,2013,1660.060059,133.490005,33.790001,21.530001,1.284637,0.442476992206136,0.229547090132932,0.334808634980923,0.456874574587629,"Up"
"1191",2013-05-30,1654.410034,136.699997,33.25,21.98,1.304393,30,5,2013,1648.359985,134.830002,33.099998,21.709999,1.294783,0.445231597029431,0.230916721213019,0.341838080803857,0.474042922656681,"Up"
"1192",2013-06-03,1640.420044,136.509995,33.16,21.98,1.307292,3,6,2013,1654.410034,136.699997,33.25,21.98,1.304393,0.438861914084409,0.230094953521869,0.341838080803857,0.479222011215701,"Down"
"1193",2013-06-04,1631.380005,135.229996,33.200001,21.77,1.307343,4,6,2013,1640.420044,136.509995,33.16,21.98,1.307292,0.434745958158735,0.230460192737577,0.336370754302044,0.479313123156546,"Down"
"1194",2013-06-05,1608.900024,135.520004,33.259998,21.780001,1.309329,5,6,2013,1631.380005,135.229996,33.200001,21.77,1.307343,0.42451075773471,0.231008010472754,0.336631129217971,0.482861129323574,"Up"
"1195",2013-06-06,1622.560059,136.529999,33.619999,21.93,1.324556,6,6,2013,1608.900024,135.520004,33.259998,21.780001,1.309329,0.430730211213082,0.234295090368104,0.340536336398664,0.510064296446099,"Up"
"1196",2013-06-10,1642.810059,133.940002,34,21.16,1.322401,10,6,2013,1622.560059,136.529999,33.619999,21.93,1.324556,0.43995009483249,0.237764785305932,0.320489472558681,0.506214370318231,"Down"
"1197",2013-06-11,1626.130005,133.25,33.790001,20.91,1.322401,11,6,2013,1642.810059,133.940002,34,21.16,1.322401,0.432355617961111,0.235847336490668,0.313980750532713,0.506214370318231,"Down"
"1198",2013-06-12,1612.52002,134.25,34.029999,21.02,1.333956,12,6,2013,1626.130005,133.25,33.790001,20.91,1.322401,0.426158952392622,0.238038698738896,0.316844588224139,0.526857477699906,"Up"
"1199",2013-06-13,1636.359985,133.740005,34.330002,21.040001,1.336791,13,6,2013,1612.52002,134.25,34.029999,21.02,1.333956,0.437013357468709,0.240777951768318,0.317365312021105,0.531922229705709,"Down"
"1200",2013-06-17,1639.040039,133.770004,34.759998,21.1,1.336309,17,6,2013,1636.359985,133.740005,34.330002,21.040001,1.336791,0.438233593813091,0.244704138658579,0.318927379272449,0.53106113253929,"Up"
"1201",2013-06-18,1651.810059,132.130005,34.959999,20.879999,1.338993,18,6,2013,1639.040039,133.770004,34.759998,21.1,1.336309,0.44404782088556,0.246530298214108,0.313199677854709,0.535856121739845,"Down"
"1202",2013-06-19,1628.930054,130.589996,34.779999,20.6,1.329186,19,6,2013,1651.810059,132.130005,34.959999,20.879999,1.338993,0.433630488376352,0.244886762831809,0.305909935220512,0.518335831467921,"Down"
"1203",2013-06-20,1588.189941,123.599998,33.630001,18.969999,1.323557,20,6,2013,1628.930054,130.589996,34.779999,20.6,1.329186,0.415081396993561,0.234386416150847,0.26347304157631,0.50827957431072,"Down"
"1204",2013-06-24,1573.089966,123.93,33.639999,18.969999,1.313232,24,6,2013,1588.189941,123.599998,33.630001,18.969999,1.323557,0.408206334664871,0.234477705410581,0.26347304157631,0.489833872561192,"Up"
"1205",2013-06-25,1588.030029,123.470001,33.740002,18.91,1.307976,25,6,2013,1573.089966,123.93,33.639999,18.969999,1.313232,0.41500858859705,0.235390808015226,0.261910974324966,0.480443983128212,"Down"
"1206",2013-06-26,1603.26001,118.279999,33.799999,17.889999,1.301338,26,6,2013,1588.030029,123.470001,33.740002,18.91,1.307976,0.421942843033879,0.235938625750403,0.235355362424127,0.468585138749194,"Down"
"1207",2013-06-27,1613.199951,115.940002,34.330002,17.889999,1.303594,27,6,2013,1603.26001,118.279999,33.799999,17.889999,1.301338,0.426468526945177,0.240777951768318,0.235355362424127,0.472615502250108,"Down"
"1208",2013-07-01,1614.959961,121.129997,34.669998,18.93,1.306762,1,7,2013,1613.199951,115.940002,34.330002,17.889999,1.303594,0.427269864593028,0.24388237096743,0.262431672087044,0.47827516163437,"Up"
"1209",2013-07-02,1614.079956,120.050003,35.209999,18.68,1.297892,2,7,2013,1614.959961,121.129997,34.669998,18.93,1.306762,0.426869195769103,0.248812986245079,0.255922950061075,0.462428829961894,"Down"
"1210",2013-07-03,1615.410034,120.739998,35.84,19.02,1.301084,3,7,2013,1614.079956,120.050003,35.209999,18.68,1.297892,0.427474784132793,0.254565369213878,0.264774812016392,0.468131365553612,"Up"
"1211",2013-07-08,1640.459961,119.510002,36.41,18.42,1.287101,8,7,2013,1615.410034,120.739998,35.84,19.02,1.301084,0.43888008841006,0.259769897924491,0.249153879154068,0.443150615184252,"Down"
"1212",2013-07-09,1652.319946,120.620003,36.77,18.57,1.278184,9,7,2013,1640.459961,119.510002,36.41,18.42,1.287101,0.444279973912674,0.26305696868909,0.253059112369649,0.427220317605507,"Up"
"1213",2013-07-10,1652.619995,120.949997,37.43,18.48,1.318774,10,7,2013,1652.319946,120.620003,36.77,18.57,1.278184,0.444416587090951,0.269083265090853,0.250715972440301,0.499734703466363,"Up"
"1214",2013-07-11,1675.02002,124.239998,37.009998,19.49,1.309775,11,7,2013,1652.619995,120.949997,37.43,18.48,1.318774,0.454615383316721,0.265248330937317,0.277011209425213,0.483657912178808,"Up"
"1215",2013-07-15,1682.5,124.18,37.669998,19.280001,1.305875,15,7,2013,1675.02002,124.239998,37.009998,19.49,1.309775,0.458021039863659,0.271274627339081,0.271543908958287,0.476690528467122,"Down"
"1216",2013-07-16,1676.26001,124.889999,37.48,19.33,1.315115,16,7,2013,1682.5,124.18,37.669998,19.280001,1.305875,0.455179954353226,0.269539802697047,0.272845627328593,0.493197868337886,"Up"
"1217",2013-07-17,1680.910034,123.32,37.799999,18.66,1.311699,17,7,2013,1676.26001,124.889999,37.48,19.33,1.315115,0.457297123741248,0.272461634245938,0.255402252298998,0.487095154809906,"Down"
"1218",2013-07-18,1689.369995,124.010002,38.34,18.719999,1.311063,18,7,2013,1680.910034,123.32,37.799999,18.66,1.311699,0.461148968474321,0.277392249523587,0.256964319550342,0.485958935312309,"Up"
"1219",2013-07-22,1695.530029,128.839996,37.919998,19.77,1.319035,22,7,2013,1689.369995,124.010002,38.34,18.719999,1.311063,0.463953649786499,0.273557315370052,0.284300978094297,0.500200982222452,"Up"
"1220",2013-07-23,1692.390015,129.710007,38.09,19.77,1.322332,23,7,2013,1695.530029,128.839996,37.919998,19.77,1.319035,0.462523992322632,0.275109561492616,0.284300978094297,0.506091101221793,"Up"
"1221",2013-07-24,1685.939941,127.480003,37.400002,19.469999,1.319087,24,7,2013,1692.390015,129.710007,38.09,19.77,1.322332,0.45958725495885,0.268809360788641,0.276490485628247,0.500293880671941,"Down"
